"city","country_code","hours_of_operation","latitude","location_name","location_type","locator_domain","longitude","page_url","phone","state","store_number","street_address","zip"
"Manchester","GB","<MISSING>","53.4835","Manchester - Arndale Centre","JACK & JONES","jackjones.com","-2.24169","https://www.jackjones.com/nl/en/stores","4401615194997","<MISSING>","5194","Core5 Service Bay","M4 3AQ"
"Vilnius","LT","<MISSING>","54.714","Ozas Vilnus","JACK & JONES","jackjones.com","25.2745","https://www.jackjones.com/nl/en/stores","61887411","<MISSING>","10443","Ozo 18","07150"
"Vilnius","LT","<MISSING>","54.712","Vilnius - Akropolis","JACK & JONES","jackjones.com","25.2604","https://www.jackjones.com/nl/en/stores","65011300","<MISSING>","12208","Ozo g. 25","LT-07150"
"Londonderry","GB","<MISSING>","54.9958","At The Studio Derry","JACK & JONES","jackjones.com","-7.32064","https://www.jackjones.com/nl/en/stores","440858670490","<MISSING>","16685","Unit39 + 40, Richmond Centre, Ferryquay St","BT48 6PE"
"Braintree","GB","<MISSING>","51.8696","Braintree - Braintree Designer Outlet","JACK & JONES","jackjones.com","0.571182","https://www.jackjones.com/nl/en/stores","4401376349648","<MISSING>","5290","Charter Way, Chapel Hill","CM77 8YH,"
"Offenbach am Main","DE","<MISSING>","50.1035","Offenbach","JACK & JONES","jackjones.com","8.76127","https://www.jackjones.com/nl/en/stores","496980909303","<MISSING>","2712","Aliceplatz11","63065"
"Albacete","ES","<MISSING>","38.9931","ECI ALBACETE, LA CABA SUCURSAL 918","JACK & JONES","jackjones.com","-1.85508","https://www.jackjones.com/nl/en/stores","34967198400","<MISSING>","11802","Tesifonte Gallego,1","02002"
"Albacete","ES","<MISSING>","38.9834","ECI ALBACETE II - SUC. 0864","JACK & JONES","jackjones.com","-1.85396","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11801","Avda. De España, S/n.","02002"
"Schaffhausen","CH","<MISSING>","47.6962","Schaffhausen - Vordergasse","JACK & JONES","jackjones.com","8.63505","https://www.jackjones.com/nl/en/stores","410526200297","<MISSING>","3878","Vordergasse63","8200"
"Nieder-Olm","DE","<MISSING>","49.9014","AWG ALLGEMEINE WARENVERTRIEBS- GMBH","JACK & JONES","jackjones.com","8.20126","https://www.jackjones.com/nl/en/stores","490702497140","<MISSING>","11643","Oppenheimer Str.","55268"
"Orkanger","NO","<MISSING>","63.2976","Orkanger - AMFI","JACK & JONES","jackjones.com","9.84416","https://www.jackjones.com/nl/en/stores","4791809054","<MISSING>","2918","Orkdalsveien113","7300"
"Efringen-Kirchen","DE","<MISSING>","47.6571","AWG Allg. Warenvertriebs GmbH","JACK & JONES","jackjones.com","7.57373","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11618","Im Schlötte7","79588"
"Charleroi","BE","<MISSING>","50.4078","Charleroi - Rive Gauche","JACK & JONES","jackjones.com","4.44182","https://www.jackjones.com/nl/en/stores","3271650839","<MISSING>","4361","Place Verte20","6000"
"Charleroi","BE","<MISSING>","50.4109","Charleroi","JACK & JONES","jackjones.com","4.44452","https://www.jackjones.com/nl/en/stores","3271318097","<MISSING>","3465","Centre Commercial Ville 2, Grand Rue143","6000"
"Doncaster","AU","<MISSING>","-37.7851","Myer - Doncaster","JACK & JONES","jackjones.com","145.126","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11189","619  Road","3108"
"Trevi (PG)","IT","<MISSING>","42.9102","Base","JACK & JONES","jackjones.com","12.7307","https://www.jackjones.com/nl/en/stores","39336483378","<MISSING>","17032","SS Flaminia, km147","06039"
"Orio al Serio (Bg)","IT","<MISSING>","45.6632","Upstairs (Orio)","JACK & JONES","jackjones.com","9.69351","https://www.jackjones.com/nl/en/stores","390236567478","<MISSING>","16022","Via Portico 71 CC Oriocenter un.12 a","24050"
"Esslingen","DE","<MISSING>","48.7399","Esslingen - DAS ES!","JACK & JONES","jackjones.com","9.30112","https://www.jackjones.com/nl/en/stores","4971135139231","<MISSING>","2837","Berliner Strasse2","73728"
"Esslingen","DE","<MISSING>","48.74","Karstadt - CD1 - Fil.045 - Abt.241","JACK & JONES","jackjones.com","9.30311","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11388","Bahnhofstrasse14","73728"
"Den Haag","NL","<MISSING>","52.0769","Den Haag - Grote Marktstraat","JACK & JONES","jackjones.com","4.31261","https://www.jackjones.com/nl/en/stores","31702197259","<MISSING>","4680","Grote Marktstraat44 A","2511 BJ"
"Hampshire","GB","<MISSING>","50.8002","Debenhams Plc (JJ Portsmouth)","JACK & JONES","jackjones.com","-1.09053","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11844","Commercial Road","PO1 1ET"
"Liverpool","GB","<MISSING>","51.5338","Debenhams Plc (JJ Liverpool)","JACK & JONES","jackjones.com","-0.10714","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11848","Unit15","L2 1TA"
"Spijkenisse","NL","<MISSING>","51.8482","Spijkenisse - Stadhuispassage","JACK & JONES","jackjones.com","4.32925","https://www.jackjones.com/nl/en/stores","31181442264","<MISSING>","4751","Stadhuispassage5","3201 ES"
"Salamanca","ES","<MISSING>","40.9509","Salamanca - El Tormes","JACK & JONES","jackjones.com","-5.64942","https://www.jackjones.com/nl/en/stores","34923200659","<MISSING>","10620","Avenida de  s/n s/n Local 126-127","37900"
"Salamanca","ES","<MISSING>","40.9738","ECI SALAMANCA - SUC. 0695","JACK & JONES","jackjones.com","-5.65737","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11934","Maria Auxiliadora,71 -85","37004"
"Richmond","CA","<MISSING>","49.1965","Richmond - McArthurGlen Designer Outlet Vancouver","JACK & JONES","jackjones.com","-123.139","https://www.jackjones.com/nl/en/stores","6042318291","<MISSING>","5100","7899 Templeton Road","V7B 1Y7"
"Barcelona","ES","<MISSING>","41.3857","ECI PUERTA DEL ANGEL - SUC. 0902","JACK & JONES","jackjones.com","2.17247","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11932","Avenida Puerta Del Angel19 -21","08002"
"Barcelona","ES","<MISSING>","41.4394","Barcelona - Maquinista","JACK & JONES","jackjones.com","2.1976","https://www.jackjones.com/nl/en/stores","34933461876","<MISSING>","4434","Passeig de Potosi2","08030"
"Barcelona","ES","<MISSING>","41.4096","Barcelona - Diagonal Mar","JACK & JONES","jackjones.com","2.2166","https://www.jackjones.com/nl/en/stores","34933563119","<MISSING>","5028","Avenida Diagonal,3","08019"
"Barcelona","ES","<MISSING>","41.3772","Barcelona - Finestrelles","JACK & JONES","jackjones.com","2.09845","https://www.jackjones.com/nl/en/stores","34935413261","<MISSING>","4683","Carrer de Laureà Miró,20","08950"
"Barcelona","ES","<MISSING>","41.3753","Barcelona - Mare Magnum","JACK & JONES","jackjones.com","2.18319","https://www.jackjones.com/nl/en/stores","34932219514","<MISSING>","4431","Moll d´Espanya 0","08039"
"Barcelona","ES","<MISSING>","41.615","Calella - Esglesia","JACK & JONES","jackjones.com","2.66328","https://www.jackjones.com/nl/en/stores","34937661165","<MISSING>","10975","C/ Esglesia 115","08370"
"Barcelona","ES","<MISSING>","41.4362","ECI CAN DRAGO, SUCURSAL 0974","JACK & JONES","jackjones.com","2.18141","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11488","Passeig d'Andreu Nin,51","08016"
"Barcelona","ES","<MISSING>","41.3483","BESTSELLER Showroom - Barcelona","JACK & JONES","jackjones.com","2.13066","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","16481","C/ Dolors Aleu 19-21, 1 - 2a","08908"
"Barcelona","ES","<MISSING>","41.3883","ECI DIAGONAL - SUC. 0007","JACK & JONES","jackjones.com","2.12797","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11498","Avda. Diagonal,617","08028"
"Barcelona","ES","<MISSING>","41.3894","ECI L´ILLA 293 - SUC 0933","JACK & JONES","jackjones.com","2.13444","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","17468","Av Diagonal557","08029"
"Barcelona","ES","<MISSING>","41.4051","Barcelona - Glòries","JACK & JONES","jackjones.com","2.19113","https://www.jackjones.com/nl/en/stores","34937606468","<MISSING>","11028","Placa de les Glòrises s/n Avinguda Diagonal 208,","08018"
"Moulins Les Metz","FR","<MISSING>","49.0897","BESTSELLER Showroom - Metz","JACK & JONES","jackjones.com","6.1249","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","16508","108 Route de Jouy","57160"
"Örebro","SE","<MISSING>","59.2177","Marieberg","JACK & JONES","jackjones.com","15.1384","https://www.jackjones.com/nl/en/stores","4619223280","<MISSING>","3744","Säljarevägen 1, Box10175","702 36"
"Örebro","SE","<MISSING>","59.2712","Örebro - Drottninggatan","JACK & JONES","jackjones.com","15.2106","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","4895","Drottninggatan22 -24","702 10"
"Praha","CZ","<MISSING>","50.0321","Praha - Centrum Chodov","JACK & JONES","jackjones.com","14.491","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","4603","Roztylská 2321/19","148 00"
"Praha","CZ","<MISSING>","50.1096","Praha - Centrum Cerný Most","JACK & JONES","jackjones.com","14.5833","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","4747","Chlumecká 765/6","198 19"
"Pommerloch","LU","<MISSING>","49.9597","Pommerloch - Knauf Shopping Center","JACK & JONES","jackjones.com","5.85999","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","5253","Bastnnicherstrooss","9638"
"Ulm","DE","<MISSING>","48.4","Ulm - Blautal Center","JACK & JONES","jackjones.com","9.96129","https://www.jackjones.com/nl/en/stores","4973197528640","<MISSING>","3950","Blaubeurer Str.95","89077"
"Ulm","DE","<MISSING>","48.3983","Kaufhof - CD1 - Fil. 661 - Abt. 241","JACK & JONES","jackjones.com","9.98604","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15013","Bahnhofstr.5","89073"
"Ulm","DE","<MISSING>","48.3992","Ulm - Hirschstrasse","JACK & JONES","jackjones.com","9.99007","https://www.jackjones.com/nl/en/stores","4973160279140","<MISSING>","3779","Hirschstrasse12","89073"
"Athlone","IE","<MISSING>","53.4235","Athlone Town Centre","JACK & JONES","jackjones.com","-7.93593","https://www.jackjones.com/nl/en/stores","353906484381","<MISSING>","10332","Mardyke St, Loughanaskin","N37 NR40"
"Aalst","BE","<MISSING>","50.9398","Aalst","JACK & JONES","jackjones.com","4.0374","https://www.jackjones.com/nl/en/stores","3253608041","<MISSING>","3238","Kattestraat37","9300"
"Thun","CH","<MISSING>","46.7589","Thun - Bälliz","JACK & JONES","jackjones.com","7.62698","https://www.jackjones.com/nl/en/stores","41332210584","<MISSING>","3609","Bälliz32","3600"
"Värnamo","SE","<MISSING>","57.1852","Värnamo","JACK & JONES","jackjones.com","14.0408","https://www.jackjones.com/nl/en/stores","46370657950","<MISSING>","10030","Storgatsbacken20","331 31"
"Weil der Stadt","DE","<MISSING>","48.757","AWG Allg. Warenvertriebs GmbH","JACK & JONES","jackjones.com","8.86885","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11617","Siemersstr.6","71263"
"Ehingen","DE","<MISSING>","48.271","MODEPARK RÖTHER EHINGEN","JACK & JONES","jackjones.com","9.72996","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12385","Talstr.12 -14","89584"
"Raisio","FI","<MISSING>","60.4912","Raisio - Mylly","JACK & JONES","jackjones.com","22.1971","https://www.jackjones.com/nl/en/stores","358403537744","<MISSING>","10119","Myllynkatu 1 as2080","21280"
"North Ryde","AU","<MISSING>","-33.7807","Myer - Macquarie","JACK & JONES","jackjones.com","151.114","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11221","Herring Road","2113"
"Oviedo","ES","<MISSING>","43.3617","ECI TMJ URIA 20 - Suc. 0998","JACK & JONES","jackjones.com","-5.84774","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","12380","C/Uria 20","33003"
"Oviedo","ES","<MISSING>","43.364","ECI URIA - SUC. 0941","JACK & JONES","jackjones.com","-5.85145","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11948","Uria,9","33003"
"Bamberg","DE","<MISSING>","49.8938","Karstadt - CD1 - Fil.039 - Abt.241","JACK & JONES","jackjones.com","10.8887","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11381","Grüner Markt23","96047"
"Bamberg","DE","<MISSING>","49.8931","Bamberg","JACK & JONES","jackjones.com","10.8883","https://www.jackjones.com/nl/en/stores","4995130290386","<MISSING>","3303","Grüner Markt13","96047"
"Sortland","NO","<MISSING>","68.696","Sortland","JACK & JONES","jackjones.com","15.4171","https://www.jackjones.com/nl/en/stores","4776113370","<MISSING>","10362","Strandgata12","8400"
"Fenouillet","FR","<MISSING>","43.6881","Toulouse - Espace Fenouillet","JACK & JONES","jackjones.com","1.40129","https://www.jackjones.com/nl/en/stores","33562106720","<MISSING>","4211","RN20 ZI Saint-Jory","31150"
"Hückelhoven","DE","<MISSING>","51.0546","MODEPARK RÖTHER GMBH - HÜCKELHOVEN","JACK & JONES","jackjones.com","6.2271","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11320","Berresheimring1","41836"
"Vichte","BE","<MISSING>","50.8276","Cash Plus Molecule","JACK & JONES","jackjones.com","3.41093","https://www.jackjones.com/nl/en/stores","32056777460","<MISSING>","11251","Pareelstraat7","8570"
"Passau","DE","<MISSING>","48.5733","Passau Stadtgalerie","JACK & JONES","jackjones.com","13.4561","https://www.jackjones.com/nl/en/stores","4985196634361","<MISSING>","4581","Bahnhofstr.1","94032"
"Goes","NL","<MISSING>","51.5042","Goes","JACK & JONES","jackjones.com","3.88982","https://www.jackjones.com/nl/en/stores","31113745066","<MISSING>","10771","Grote Markt15","4461 AH"
"Viborg","DK","<MISSING>","56.4495","Viborg","JACK & JONES","jackjones.com","9.40517","https://www.jackjones.com/nl/en/stores","4586675696","<MISSING>","1137","Sct. Mathias gade19","8800"
"Iserlohn","DE","<MISSING>","51.3754","Karstadt - CD1 - Fil.154 - Abt.241","JACK & JONES","jackjones.com","7.70242","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11674","Schillerplatz 8 -10","58636"
"Ashbourne","IE","<MISSING>","53.5112","J&J Retail Ashbourne","JACK & JONES","jackjones.com","-6.39738","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","14916","Unit12 High Street","<MISSING>"
"Amsterdam","NL","<MISSING>","52.3762","Amsterdam - Nieuwendijk","JACK & JONES","jackjones.com","4.89569","https://www.jackjones.com/nl/en/stores","31202386346","<MISSING>","4313","Nieuwendijk122","1012 MS"
"Alcorcon","ES","<MISSING>","39.4178","ECI SAN JOSE VALDERAS 992 - SUC. 0607","JACK & JONES","jackjones.com","-5.89337","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","15582","Ctra. Nacional V, Km.12500","28925"
"Alcorcon","ES","<MISSING>","40.3468","ECI SAN JOSE VALDERAS - SUC. 0607","JACK & JONES","jackjones.com","-3.82784","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11935","Ctra. Nacional V, Km.12500","28925"
"Svendborg","DK","<MISSING>","55.059","Svendborg - Gerritsgade","JACK & JONES","jackjones.com","10.6082","https://www.jackjones.com/nl/en/stores","4562212959","<MISSING>","5052","Gerritsgade19","5700"
"Genève","CH","<MISSING>","46.2082","Genève-Charmilles","JACK & JONES","jackjones.com","6.12422","https://www.jackjones.com/nl/en/stores","41223453147","<MISSING>","2701","Promenade de l'Europe11","1203"
"Upper mt Gravatt","AU","<MISSING>","-27.5626","Myer - Mt Gravatt","JACK & JONES","jackjones.com","153.082","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11208","Westfield Garden City","4122"
"Venlo","NL","<MISSING>","51.3699","Venlo - Vleesstraat","JACK & JONES","jackjones.com","6.16902","https://www.jackjones.com/nl/en/stores","31772057776","<MISSING>","4214","Vleesstraat2 -4","5911 je"
"Rheine","DE","<MISSING>","52.2784","Rheine - Ems Galerie","JACK & JONES","jackjones.com","7.44098","https://www.jackjones.com/nl/en/stores","4959719122550","<MISSING>","4192","Emsstraße36","48431"
"Heerenveen","NL","<MISSING>","52.9592","Heerenveen","JACK & JONES","jackjones.com","5.92418","https://www.jackjones.com/nl/en/stores","31513621378","<MISSING>","4925","Dracht31","8442 BK"
"Malaga","ES","<MISSING>","36.7152","Malaga - Larios Centro","JACK & JONES","jackjones.com","-4.43196","https://www.jackjones.com/nl/en/stores","34952369399","<MISSING>","3095","Avda. de la Aurora25","29002"
"Malaga","ES","<MISSING>","36.6567","Malaga - Plaza Mayor","JACK & JONES","jackjones.com","-4.47737","https://www.jackjones.com/nl/en/stores","34951908175","<MISSING>","3150","Alfonso Ponce De Leon3","29004"
"Malaga","ES","<MISSING>","36.709","ECI BAHIA MALAGA - SUC. 0969","JACK & JONES","jackjones.com","-4.46163","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11478","Calle Hamlet,2","29006"
"Selters","DE","<MISSING>","50.531","AWG Allg. Warenvertriebs GmbH","JACK & JONES","jackjones.com","7.75576","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11099","Im Saynbach - Center Bahnhofstr.22","56242"
"Kongsvinger","NO","<MISSING>","60.1911","Kongsvinger","JACK & JONES","jackjones.com","11.9969","https://www.jackjones.com/nl/en/stores","4762811610","<MISSING>","3689","Brugata10","2212"
"San Sebastián de los Reyes (Madrid)","ES","<MISSING>","40.567","Madrid - The Style Outlet","JACK & JONES","jackjones.com","-3.60897","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","16454","Calle Salvador de Madariaga, s / n","28702"
"Geneve","CH","<MISSING>","46.2033","Geneve - Rue du Marché","JACK & JONES","jackjones.com","6.14584","https://www.jackjones.com/nl/en/stores","41223100365","<MISSING>","2892","Rue du Marche12 -14","1204"
"Parramatta","AU","<MISSING>","-33.8174","Myer - Parramatta","JACK & JONES","jackjones.com","151.002","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11220","159 - 175 Church Street","2124"
"Indooroopilly","AU","<MISSING>","-27.4976","Myer - Indooroopilly","JACK & JONES","jackjones.com","152.974","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","11204","318 Moggill Road","4068"
"Pforzheim","DE","<MISSING>","48.8926","Pforzheim","JACK & JONES","jackjones.com","8.69664","https://www.jackjones.com/nl/en/stores","4972311397301","<MISSING>","10470","Museumstrasse3","75172"
"Pforzheim","DE","<MISSING>","48.8913","Kaufhof - CD1 - Fil. 620 - Abt. 241","JACK & JONES","jackjones.com","8.70179","https://www.jackjones.com/nl/en/stores","<MISSING>","<MISSING>","14975","Westliche Karl-Friedrichstr.1","75172"
"Roosendaal","NL","<MISSING>","51.5308","Roosendaal - Winkelcentrum Roselaar","JACK & JONES","jackjones.com","4.45409","https://www.jackjones.com/nl/en/stores","31165547578","<MISSING>","10126","Roselaar6 A","4701 BC"
"Nordhorn","DE","<MISSING>","52.4358","Nordhorn - Vechte Arkaden","JACK & JONES","jackjones.com","7.07253","https://www.jackjones.com/nl/en/stores","4959217264153","<MISSING>","4104","Hagenstraße10","48529"
